clean_tweet,Ofensivo,Vulgar
ojala le salga el bicho,0,0
a mi no pero a mi bicho lo ama,0,0
hay mucho moron aqui s no sabe separar la paja del trigo para esos retrasados mamen un bicho o como lo dijo nuestro bb chorros dd mmb pnps y lambebolas de los politicos  aqui se esta hablando de otro tema no de la mierda de siempre q esta matando a todos los puertorriquenos,1,1
mi vida mejoro cuando supe que  se llama como el bicho pero femenino ahora es cristiano siuuuuuuuu,0,0
probablemente envenenamiento por comerse un bicho muerto por fumigante es el segundo en dos anos,0,0
jaja eso de bigardo te ha entrao para quedarse,0,0
"chale da verguenza mundial ver a un wey tan blandengue e inepto
neta que  ya supero y por mucho la estupidez presidencial de cualquier otro",1,1
"mana si te deberia dar verguenza hacer lena con aseveracion blandengue

lo de muchisimos comensales se puso brava y agarro la servilleta para pagarle a alguien o no se que

no se si pensabas que era un tuitazo pero asi solo se nota que estas mal de ingresos",0,0
la produccion se esta viendo muy blandengue a las sanciones van dos infracciones esto no lo hicieron las 2 temporadas anteriores aguntaron y sabian a que iban son unos tramposo,1,0
"produccion blandengue todos los shaguares son unos asquerosos tramposos y deberian eliminarlos ya
no fue una fueron dos veces las que hicieron trampa",1,0
ya ni eso creo puro chantilli barato eso es este blandengue 2 gobiernos pac y un gobierno q nos va a terminar de mandar a la verga,1,1
ya lo dije se volvio un viejito miado blandengue igual que yo,1,0
"eso que tiene que ver punetas  ni que en el uni solo se llenara los de 235 se llena toooodoooo el estadio
estamos hablando de llenar estadios 
ustedes no lo llenan desde hace 5 anos 
tienen que sacar promociones para intentar llenar aficion pecho frio blandengue",1,1
"y ademas amlo quiere la militarizacion pero al mismo tiempo quiere que el narco controle todo

y aparte amlo quiere una dictadura represiva con la guardia nacional y al mismo tiempo es un blandengue que quiere abrazos y no balazos",1,0
mamas mucho y propones poco tampoco fortalecer a las policias funciona ve a la policia de guadalajara tres inutiles han pasado por ella y ve como esta actualmente alfarito del torito y blandengue lemus ahora culpa al gobierno federal torpe,1,0
"alberto fernandez es otro blandengue servil del imperio que siguiendo ordenes de washington sigue ensuciando el honor de argentina

regresa el avion  al pueblo de",0,0
"surreal lo que se esta viviendo en el pais
terrorismo
un estado blandengue
un presidente minimizando los hechos
chayotes como el tuyo y muchos otros callando
gente inocente siendo asesinada no en fuego cruzado sino directamente",0,0
ya esta bueno de ser tan blandengue,0,0
hasta cuando la mariqueradecia el panita ali se murmura x alli hasta cuando la blandengueria y mano suave ante tantos malandros y desadaptados unos deberian estar presos y los otros en centros que controlen sus locuras,1,1
la economia china pura blandengueria,1,0
"por fin en el programa de  los analistas llamaron por su nombre los hechos de la semana terrorismo esa es la palabra basta de blandengueria con los analistas 
bien por los analistas del programa aplausos",0,0
xd tiene razon en q es una blandengueria eso pero la pobre cree q en el servicio de aprende algo jajaj si el sitio en el q mas tiempo perdi de mi vida,1,0
juanes jose luis rodriguezque senal le envia este gobierno nacional al mundo con su permisividad y blandengueria de que somos un pais progre no el gobierno pasa por indigno permitiendo que estos agentes de la industria cultural gringa humillen al pueblo humilde,0,0
juanes jose luis rodriguezque senal le envia este gobierno nacional al mundo con su permisividad y blandengueria de que somos un pais progre no el gobierno pasa por indigno permitiendo que estos agentes de la industria cultural gringa humillen al pueblo humilde,0,0
excelente respuesta por demas la blandengueria con empresas del estado que quiebran sistematicamente fuentes de corrupcion y de distraccion de los recursos del estado solo impiden un verdadero desarrollo social y un pais a largo plazo,0,0
el  proponiendo moratoria si ni se presentan a trabajar la tia de la ex lo apoya aunque no hubo bodorrio,0,0
bueno parece que hay bodorrio miren          se nos casa anita finalmente rafa la conquisto,0,0
"se nos viene otro bodorrio  desde que arranco el 2022 las buenas noticias en el ambito del amor  no paran de llegarnos 

esta vez se trata de  y   quienes se casaran muy pronto",0,0
vente a mexico  y pasas las vacaciones aqui y a la par organizamos bodorrio binacional,0,0
si chulaaaa para que te vengas al bodorrio en unos 2 anos jaja,0,0
bueno senor don suegro si usted tambien negocio de bodorrio esperese unos 2 anos a que salga la susodicha v,0,0
ya tengo el vestido para el bodorrio me falta el acompanante,0,0
ahorita me salio la cancion del bodorrio de bella y edward y dije ay que antojo ponerle recio al clima y sentirme en forks,0,0
ya cerca el bodorrio,0,0
bandita yo no me caso hasta que me canten y dediquen esta rolita es mas debe ser parte del soundtrack en el bodorrio,0,0
todos los dias abro mi buzon  para ver si me a llegado la invitacion para el bodorrio del toxico y tuya   y nanais seguire esperando,0,0
invitas al bodorrio,0,0
osea que por mas que se tongonee siempre se le ve el bojote atras,0,0
a ustedes sus abuelos no le estan contando vainas q les han pasado hace un bojote tiempo y piensan estos viejos me estan cayendo a pura paja jsqkdkja,0,0
vaya que clase de idiota es usted  cada pueblo tiene su idiosincrasia  no se meta donde no le llaman  se ve que prefiere a los barcos y criminales a quienes acaban de dejar mas de 800 lideres sociales muertos  se le ve el bojote,1,0
burlate de nstra desgracia pero te digo por mas que se tongonee siempre se le ve el bojote jijijiji,0,0
"es verdad  
yo me pregunto como sobrevivimos si

 comiamos gluten
 tomabamos leche completa
 nos encantaba una comida chatarra en la calle
 bebiamos agua en el chorro del jardin
 azucar por bojote
 leche en polvo mas azucar  ovomaltima
 no teniamos celular",0,0
cobrando un bojote de cosas que no tenemos el telefono sin tono desde febrero existe un reporte con fecha de febrero que nunca vieron,0,0
como se te ve el bojote,0,0
"yo le tenia idea a una amiga de una companera de la uni que cuando se juntaba con el grupo me daba una vibra como de no encajar un dia nos pusimos a conversar y teniamos un bojote de cosas en comun 
una de mis mejores amigas desde hace 25 anos",0,0
no esta muy dificil reconocerlos pqse tongonearon y se les vio el bojote y las costuras,0,0
tarde piaste pajarito te meneaste y se te vio el bojote eso de la bandera 7 estrellas y los guaidosistas son inventos tuyos porque guaido tiene que estar preso de hace tiempo porque no esta eso tienen que responderlo uds que tienen  al fiscal y los jueces entonces que hablas,0,0
"les escribo esta cancion venezolana
el hijo e san juan de dios 
le dijo a su monigote 
por mas que te tongonees
siempre se te ve el bojote
las hijas de ese carajo son horribles debio hacerse una vasectomia antes",0,0
en el tirando bola con gignac y hector moreno no se si te refieras a drogba que le decian el elefante pero  cuando recordabas nombres no se si mas bien querias acordarte de el puma  nicolas anelka jugo con drogba con el chelsea,0,0
los bots estan desesperados que ya no les dan su lana pongansen a trabajar bola de parasitos zanganos ustedes ahora son los ninis,1,0
si es el mismo que vivia en carretera  norte  creo los sapos regaron la bola que el daba clase los sabados a un grupo de opositores de derecho en la upolien el 2018si es el mismo,0,0
de bola,0,0
nooooooooooooo porque me maltratan a mi querido bola 8,0,0
jajaja el presiente se ve bien  se ve como es un bananero pueblerino ignorante mentiroso y corrupto que representa a la perfeccione a la bola de ignorantes huevones buenos para nada el que utilicen sus dichos es para que entiendan es el leguaje de la ignorancia bananera,1,1
p1nche gata deforme lam3hu3vos de pejelagarto estas violando una orden judicial resguardada bajo tu puestecito federal ganado con urnas embarazadas pero les llegara su momento a todos ustedes bola de mierda morena,1,1
callense los dedos bola de envidiosos,0,0
todos bola de ineptos y mierdas,1,1
y porque no hablamos de todos los permisos que otorgo morena en azcapotzalco ahi muchas industrias que se volvieron departamentos en la administracion de morena te invito a realizar un recorridotodos son una bola de corruptos,1,0
bola de narcos,0,0
sotanas remangadas,0,0
sotanas remangadas  por david bollero,0,0
calentamiento mental,0,0
calentamiento mental  por david bollero,0,0
"pablo
potrisimo
alcalde
bollero queer
lunatico 
ozuna",0,0
la venta electronica de medicamentos goza de buena salud  por david bollero,0,0
urgente llamado de auxilio por parte de vecinos de punta de arena susceptibles a inundacion por las torrenciales lluvias que se avecinan retirar basura de drenaje pluvial  mantener prendida bomba de carcamo rebombeo,0,0
aseguro que los glazers solo lo haran si antes de cerrar el mercado existe suficiente presion de los fans para que gasten dinero en lo primero q se les ocurra como fichaje bomba aunque no sea lo mejor para el equipo ni lo que haya pedido el entrenador no es la 1ra vez q lo hacen,0,0
"y chivas se lo queria llevar por 3 millones jajaja 

idolo la bomba",0,0
"urge retirar basura de canal y drenaje pluvial en punta arena que pasa por  y descarga en el mar mantener prendida bomba carcamo de rebombeo
poblacion en zonas bajas en riesgo de inundacion",0,0
"urge retirar basura de canal y drenaje pluvial en punta arena que pasa por  y descarga en el mar mantener prendida bomba carcamo de rebombeo
poblacion en zonas bajas en riesgo de inundacion",0,0
"urge retirar basura de canal del drenaje pluvial en punta arena que pasa por  y descarga en el mar mantener prendida bomba carcamo de rebombeo
poblacion en zonas bajas en riesgo de inundacion",0,0
la joven de 15 anos perdio mas del 90 de audicion cuando pasaba junto a un cesto de basura donde otros companeros de escuela habian dejado la bomba,0,0
pasarla bomba q mas,0,0
la bomba estallo,0,0
mug cake o bomba nuclear nunca lo sabremos,0,0
pues parece que la bomba le trono en el h0cico,0,0
los camarones es una bomba de colesterol,0,0
cual al final al puro principio  empezando no mas el turno y a la primera bombeta  y no es cuestion de creer  sino de pensar para no dejarnos distraer,0,0
no tengo voz pero valio la pena para dejar a los arquix como la especialidad mas bombeta,0,0
papi y ya hizo la denuncia un cuadrito de power point o paint no deja evidencias claras ojala vaya al juzgado y haga la denuncia sino es un simple bombeta,0,0
ventajas de ser bombeta poder preguntar en voz alta quien va para chepe y no tener que viajar sola de noche,0,0
ya se da cuenta usted que en los organismos internacionales llega cualquier bombeta,0,0
"no soy tecnico en la materia pero tampoco soy bombeta el tema con ese impuesto es que resulta ser el tercero de mayor recaudacion para la administracion tributaria no somos excepcion en el mundo que lo cobra
su rebajo podria tener un impacto directo en las cifras fiscales y",0,0
yo no soy pleitera bombeta si pero pleitera jamas,0,0
chicago 20 es esa vara yo la meti x bombeta,0,0
para el borrachuzo es peor hernan cortes q felix gallardo el chapo y toda la escoria narco,0,0
a lo mejor eso se lo has oido a un borrachuzo en un bar y te hizo gracia por la situacion en las q os encontrabais pero como chiste es malo y como ofensa infantil,0,0
"bueno
en el caso de este borrachuzo
mas parece el espejo de su podrido higado",1,0
imbecil gilipollas tonto el haba borrachuzo podria seguir pero me quedaria sin espacio,1,1
pura mierda buchipluma y parafernalia,1,1
ya era hora es un perfecto buchipluma y disfraz,0,0
"soy un abogado que cumple con las tres b
bueno
bonito
buey para cobrar",0,0
el que por gusto es buey hasta la yunta lame,0,0
el articulo de eduardo del buey en,0,0
jajajaja si estaba bien buey el nuno,1,0
ni te hagas buey que zarandeada te dieron ayer,1,0
"que se sigan riendo mis detractores
que le sigan dando me divierte en facebook a lo que es

que le sigan
al final de perdedores e imbeciles adoctrinados por morena y por amlo vive la gente que no sirve ni para la yunta del buey",1,1
