clean_tweet,Ofensivo,Vulgar
no mame senor tiene a su esposa en su foto de perfil y me anda tirando el pedo tres pesos de madre sugiero,0,1
5 ensenanzas de santa madre teresa de calcuta para el mundo de hoy 25o aniversario de su muerte,0,0
a veces hasta a mi misma me sorprende la facilidad que tengo para que las cosaspersonas me valgan madre,0,1
chingas a tu puta madre,1,1
dejame adivinar  me parece que ya te doblaste o te doblaron y te vale madre mexico y mejor salvas tu pellejo y tus propiedades que le robaste a mexico eres un asco de cabron,1,1
gracias por darle en la madre al pais son una verguenza usted y la cenadora,1,1
dicen mis nietos que sus suenos es ver a un pais y una capital sin chigaderas en el gobierno y que la gata vaya a chingarr a su madre espero que se los cumpla es un sueno de los pequenos,1,1
ojala si hubiera autoritarismo pero encontra de los conservadores de una vez por que ya nos tienen hasta la madre a los mexicanos,0,1
me pasa lo mismo con lo aro por eso desde aca un sonoro rechingue a su madre la amatonormatividad,0,1
la usuaria naye_mtzz2 mostro a su hermano el cual gasto casi dos mil pesos por el nuevo album  del mundial de  2022 y gracias a la reaccion de la madre se viralizo,0,0
una madre de 38 anos que seguia una estricta dieta vegana fue sentenciada a cadena perpetua por la muerte de su bebe de 18 meses de edad en 2019 en florida estados unidos,0,0
no puedo creer estar diciendo esto pero q clase de amarre me hizo este flaco la puta madre,0,1
hasta la madre de las citas para sacar las placas,0,1
por los huarachitos del nino dios traiganle un cunero a esa madre  un piropo para mi amor,0,0
"es que en su discusion de capital sexual y privilegios basicamente dicen que si es posible que todos podemos ser deseados y estar mamados y asi echale ganas

o sea que chingo a mi madre ahorita que vuelva en unos 5 anos ya que haya pasado por ese proceso para tener atencion",0,0
igual que chingue su madre el profe por supuesto,1,1
venia manejando y escuchando this is hardcore de pulp y de la nada terminando spotify me sorprende con children of the sun de dead can dance y a pesar ese cambio estuvo poca madre y se puso la piel chinita me puso triste porque dead can dance cancelo su gira por mexico,0,1
que guapa madre,0,0
ese tipo de aficionados namas no y esta con madre q ni vaya el wey porque es de esos tipicos que abuchean a cualquier jugador que comete cualquier error tan pequeno y comun,0,1
"de madre bro es triste 
gracias",0,1
que chingue su madre att toda la tarde sin red y por su culpa me bloqueo el profe,0,1
ya valio madre esto hay 4t para rato s,0,1
hora donde yo agarraba el camion para llegar ala escuela tenia un proyecto que pues no pude hacer no me dio tiempo de banarme y asi me fui todo mugroso con moretones en la barriga que no pude comer como en 2 dias al final mi abuela que vivia con nosotros le hablo a mi madre,0,0
lol mis medios hermanos nacieron gracias al seguro de mi madre mi padre sigue mamando de ese seguro,0,1
"fe 
puta madre
nomas x q me caes bien neta
nunca te entiendo ni mergas jajajjaja",0,1
y te va partir tu madre si sigues de metiche,0,1
video delincuentes encanonan a madre e hijo para asaltar comercio a plena luz del dia en limon,0,0
representa a la dictadura y al partido que busca el poder por el poder mexico te importa una madre,0,1
y que chingues a tu madre  perdon amigo intente defenderte pero ya era muy tarde,0,1
no hay nada mas chingon que cuando en plena borrachera un amigo me haga sentarme a escuchar una cancion y me diga checa la letra esa madre significa que se viene lo mejor la noche,0,1
senora vaya y chingue a su madre usted no trabaja por nadie mas que para usted,0,1
una madre rastreadora perdio la vida por la mala operacion llevada acabo por la fiscalia en el estado de sinaloa,0,0
se que en cc no es de ahuevo guardar silencio pero tengan tantita madre una viene a estudiar y termina escuchando todo el chisme,0,1
puta madre a mamarla,0,1
"bueno igual no se como funcione en tu mundo pero ser amable y atento es algo que me inculcaron de nino y es un rasgo que trato de tener con personas a quienes considero mis amigxs
no es porque te quiera coger chingada madre",0,0
se lo inventaron ya que en los libros aun no se ha revelado la madre de jon la saga aun la esta escribiendo el autor segun hay pistas de que indican que seria un targaryen pero hasta que no se confirme sigue siendo el hijo bastardo de eddard stark,0,0
hijos de su madre,0,0
jajajajaja la puta madre una peor q la otra,0,1
si wey a chingar a su madre sigale chupando los huevos a su dios vejete,1,1
senti un gran alivio madre celebro la muerte de su hijo que resulto ser un violador,0,0
bien por osorio chong amlito moreno a chingar a su reputisima madre pinche naco de mierda traidor,1,1
me caga hasta la madre trabajar en equipo,0,1
esos alaches los comia de nino los hacia mi madre y mis tias en morelos y guerrero,0,0
lo que se viene pero que chingue su madre halloween ends,0,1
chinga a tu madre pinche envidioso das lastima infeliz,1,1
a mi madre adulto mayor despues de 10 meses por fin le depositaron sin embargo solo fue el ultimo bimestre siempre le dijeron que le llegaria el retroactivo y pues quedo en pura promesa,0,0
"si ya le hicieron un pagina o perfil a los peritos de la facultad para que puta madre lo vuelven a publicar en facmed harta estoy de sus publicaciones 
los perritos no tienen la culpa a ellos los amo pero le hacen mucho a la mamada",0,1
yo no estoy de acuerdo antes de ser madre soy mujer como puedo ser buena madre si no soy una buena mujer y con buena no me refiero en relacion a otros sino a mi misma responsable feliz plena consciente,0,0
puta madre,0,1
hay que volverse cono de madre mas bien,0,1
"santa madre teresa de calcuta 

religiosa y fundadora de las misioneras de la caridad",0,0
"si eres madre padre o tutor descarga nuestra aplicacion gratuita de comunicacion parental conapp parents y recibe toda la formacion academica de tus hijas e hijos
 y",0,0
me vas a mandar los trackers si o no hijo de tu puta madre ultimo aviso,1,1
"mi madre me complemento para compra el album maxident de stray kids  la quiero mucho 
aun no me han pagado le dije que se lo pagaria pero me lo regalo",0,0
no eh podido pagar esa madre tt y si quiero,0,0
que des madre,0,0
asi como estan las cosas en una de esas hasta los 18 entran a liguilla valiendo madre como te fue todo el torneo,0,1
cagate en tu madre,1,1
jaajajaj 100 familiar neta es neta las cientos de mentadas de madre y algo mas a los jugadores rivales que tienen de familiar como ves a tu sis,0,0
chingo a su madre la alianza,0,1
2022 dos anos de pandemia y la gente aun cree que rociando alcohol o sustancias desinfectantes en superficies se previene contra el covid,0,0
me quedo con la gente que en un mal momento me dijo aca estoy mi nena,0,0
hasta cuando se cagan a la gente que anda en micro hasta cuando se debe tolerar esto como si fuera normal destruir todo estos son delincuentes antisociales y se les permite,0,0
la desaparicion de las escuelas de tiempo completo es una estrategia electorera y asistencialista que busca confundir a la opinion publica y comprar el apoyo de la gente,0,0
"oye corrupto  
trabaja y cumple nuevo proceso la gente no voto por la derecha deberan explicar su sucia campana",0,0
no quiero juzgar a nadie es solo mi opinion personal pero la gente que dice que ya tuvo como  8 relaciones serias en su vida me da cosita,0,0
que parte de que mucha gente que paga impuestos no lo usa y aun asi se subsidia todo es parejo se gasta para todos,0,0
por eso soy gente mala,0,0
ademas de que tenemos que contagiar a gente productiva y valiosa a sumarse,0,0
por un lado quiero ser sociable y por el otro no soporto a la gente jajaj,0,0
no entiendo ni entendere jamas a esa gente pregunta por el precio de algo y despues responden con un gracias esta muy caro hay necesidad de mostrar tu mala educacion,0,0
me torci el pie gente me dueleeee,0,0
algunos los que en realidad les preocupa es el impacto positivo que esto seguira teniendo en las politicas sociales del gobierno a favor de la gente con la decision firme de apoyar los mas vulnerables el presidente  ratifica que no es un hombre de poses asegurate,0,0
jajajaj nmms morra neta si te queda el saco dejatelo todo eso lo escribi yo y en toda la nota aclare que son algunos los casos e igual como te quejas de que yo asumo cosas hazlo de igua manera hay gente que vive ese tipo de cosas,0,0
si no mamen se consiguen puros morros nalgas miadas que lo unico que hacen es pistear y rodearse de gente mediocre,1,1
este maje es patetico y comico  le gusta defender a gente que ni conoce  le gusta ser lame culos verdad maje,1,1
nose pero el origen es hermoso gente con capacidads especiales lo fabrican,0,0
hay gente a la que dan ganas de decirle con mucho carino mierdita entende,0,1
yo quisiera explicarle a la gente que la gente no se esta muriendo de hambre si hay crisispero no significa que todo el pais no comaque no haya alimentos y que todo el pais busque contenedores de basura para buscar ropa o comida no,0,0
"el transporte de la precariedad porque no existe el servicio publico y la gente de alguna manera tiene que ir a trabajar aun si eso significa exponer la vida 

heroes disheeeee",0,0
que jueguen a puerta cerrada y nadie transmita ningun juego a ver si asi la gente esta contenta,0,0
nena  1  estafador 0  jajajajajajajajjajjaajaj a chsm se fue  ay que divinura cuando uno gana y hasta nos podemos burlar de gente asi,0,1
puedes averiguarlo por ti mismo si quieres sal a la calle y preguntale a la gente,0,0
"que pasa en la zona de los salesianos que llevamos sin luz una hora en pleno siglo xxi y con estos problemas
solucionadlo ya hay gente con respiradores que necesitan estar conectados a la red electrica comidas que iran a la basura
necesitamos soluciones",0,0
dejeme decirle que usar un flyer donde la intencion en el fondo  es comparar con hitler es estar muy fuera de contexto adonde se esta fomentando matar gente o en mi caso adodne estoy fomentando el odio hacia un grupo de personas,0,0
deberias contar no se vale que abusen de la gente ni mucho menos que pongan en riesgo a las personas hazlo cuando hables responsabiliza todo lo que te pase a los del looney,0,0
estoy a dos de explotar esta gente quiere pasar por encima de el a cualquier costa y el lo unico que ha hecho es ser buena vibra y dar un mensaje bien bonito,0,0
no soporto a la gente que se las tira de cute,0,0
este es el rostro del cobarde que me ha estado amenazando a mi y a mi hija me llamo para amenazarme desde instagram y lo grabe al parecer no tiene miedo de que lo agarren porque dice que esta en usa pero dice que va a mandar a si gente por mi y por mi familia,0,0
perdon por la palabra pero que gente tan mensa,0,0
si mal piensenlo gente,0,0
"hey ciudadanos mexicanos gente de bien
es tiempo de volver a exigir a los politicos y que dejen de ver por sus propias aspiraciones de recordarles que deben hablar en favor de la ciudadania y no de sus intereses personales 
es tiempo de darles otro estiron de orejas",0,0
pinches lloro hoy me siento bien querida no sabia que tenia tanta gente a mi alrededor apreciandome,0,0
"wow cuanto derroche de inteligencia en este tweet fren
el presidente lopez obrador se reunio con su gabinete con gente que son de su gabinete
hasta para golpetear eres pendeja",1,1
mi vida parece una serie de drama adolescente artistico donde el protagonista lucha por sus suenos y en el transcurso le pasa de todo acosos amistades falsas gente falsa amores fallidos amores que nunca se daran y gente desconocida que se vuelve familia,0,0
son tan malvados que no solo se meten con ella si no con a sabiendo que lo adora muchisimo la hieren por partida doble  lo mejor que todavia hay gente maravillosa que he conocido que les acompana desde el amor y respeto  calidad humana,0,0
el tiempo perdido no se recuperasepan aprovecharlo con gente que valga la pena siempre,0,0
dia a dia  con la gente  que recibe apoyos,0,0
m gusta pensar q la gente se alegra de haberme conocido,0,0
"harto hartooo de tanto pinche acoso sexual minimo 2 veces a la semana vivo una situacion de ese ambito neta ya el unico lugar donde siento tranquilidad es mi casa o donde esten mis amixes 

pero no voy a dejar que esa gente me impida seguir adelante chinguensumadre acosadorxs",0,1
se me olvido decirte gracias por este comentario rara vez la gente entra en tanto detalle y se siente bien saber que le gusta la gente de mis dibujos,0,0
no cabe duda que este pais rebalsa de gente de mal corazon nuestra raza es lo mas que existe,0,0
perdon pero  me encanta stalkear a la gente de spotify,0,0
harta estoy de la gente,0,0
jaja se comparan con europa pero la comparacion real es con cuba venepobre nicaragua ahi hay guardia nacional tambien en rusia y no no cuidan a la gente adivinen a quienes cuidan,0,0
